crop_file,true_label,pred_label,logits,softmax,goodness
00056060.npy,0,1,"[0.19050227105617523, 0.533717930316925]","[0.41502857208251953, 0.5849714279174805]",0.5849714279174805
00038459.npy,1,1,"[-0.2651017904281616, -0.11192683130502701]","[0.46178096532821655, 0.5382190346717834]",0.5382190346717834
00003541.npy,0,1,"[-0.06509950011968613, 0.14502939581871033]","[0.4476602077484131, 0.5523397922515869]",0.5523397922515869
00061732.npy,0,1,"[-0.1960044503211975, 0.10257922112941742]","[0.4259037375450134, 0.5740962028503418]",0.5740962028503418
00059523.npy,1,1,"[0.1647690385580063, 0.3959271311759949]","[0.4424664378166199, 0.5575335621833801]",0.5575335621833801
00021379.npy,0,0,"[-0.16205009818077087, -0.22287923097610474]","[0.5152025818824768, 0.4847974181175232]",0.4847974181175232
00032533.npy,1,1,"[-0.28821125626564026, 0.011324632912874222]","[0.42567092180252075, 0.5743290781974792]",0.5743290781974792
00004618.npy,1,1,"[-0.4129975140094757, 0.2977180778980255]","[0.329440712928772, 0.670559287071228]",0.670559287071228
00061218.npy,0,1,"[-0.5917482972145081, -0.10589388757944107]","[0.38087064027786255, 0.6191293001174927]",0.6191293001174927
00008484.npy,1,1,"[-0.5643073916435242, 0.1379973590373993]","[0.33130142092704773, 0.6686985492706299]",0.6686985492706299
00038177.npy,1,1,"[-0.3775016963481903, -0.22559261322021484]","[0.46209558844566345, 0.5379043817520142]",0.5379043817520142
00009775.npy,0,1,"[-0.047270774841308594, 0.2860082685947418]","[0.41744300723075867, 0.582556962966919]",0.582556962966919
00058376.npy,1,1,"[-0.08005446940660477, 0.20849093794822693]","[0.4283600151538849, 0.5716399550437927]",0.5716399550437927
00008490.npy,1,1,"[-0.3490974009037018, 0.4511013329029083]","[0.3099829852581024, 0.6900169849395752]",0.6900169849395752
00057139.npy,1,1,"[-0.09478937834501266, 0.30154117941856384]","[0.4021942913532257, 0.5978056788444519]",0.5978056788444519
00059265.npy,1,1,"[-0.49482691287994385, -0.3806323707103729]","[0.47148236632347107, 0.5285176634788513]",0.5285176634788513
00066778.npy,1,1,"[0.02959321439266205, 0.034590959548950195]","[0.49875056743621826, 0.5012494325637817]",0.5012494325637817
00040037.npy,1,1,"[-0.12004496902227402, 0.24184387922286987]","[0.4105024039745331, 0.5894976258277893]",0.5894976258277893
00062822.npy,1,1,"[-0.21166181564331055, 0.1852894127368927]","[0.40204504132270813, 0.5979549288749695]",0.5979549288749695
00001312.npy,0,1,"[-0.21674317121505737, -0.09443692117929459]","[0.46946150064468384, 0.5305384993553162]",0.5305384993553162
00052546.npy,0,1,"[-0.0978456512093544, 0.03852720931172371]","[0.4659595191478729, 0.5340404510498047]",0.5340404510498047
00010515.npy,1,1,"[-0.20642492175102234, 0.018518956378102303]","[0.4439999461174011, 0.5559999942779541]",0.5559999942779541
00052605.npy,0,1,"[-0.28701308369636536, -0.07254236936569214]","[0.4465869069099426, 0.5534130930900574]",0.5534130930900574
00032566.npy,1,1,"[0.07684426754713058, 0.32975512742996216]","[0.4371071457862854, 0.5628927946090698]",0.5628927946090698
00031269.npy,1,0,"[0.1004004180431366, 0.04636462405323982]","[0.5135056376457214, 0.48649436235427856]",0.48649436235427856
00037817.npy,0,1,"[-0.20244136452674866, -0.12971138954162598]","[0.4818255305290222, 0.5181744694709778]",0.5181744694709778
00009179.npy,1,1,"[-0.21490225195884705, 0.002544403076171875]","[0.44585153460502625, 0.5541484355926514]",0.5541484355926514
00010309.npy,1,1,"[-0.34266072511672974, 0.02747371979057789]","[0.4085085391998291, 0.5914914608001709]",0.5914914608001709
00042207.npy,1,1,"[-0.3109149634838104, 0.1542261391878128]","[0.3857668936252594, 0.6142330765724182]",0.6142330765724182
00041467.npy,1,0,"[0.05541612580418587, 0.0027814172208309174]","[0.5131556391716003, 0.48684436082839966]",0.48684436082839966
00059489.npy,1,1,"[-0.09851720184087753, 0.0754554346203804]","[0.45661622285842896, 0.543383777141571]",0.543383777141571
00008345.npy,1,1,"[-0.3372325301170349, 0.2736049294471741]","[0.3518681824207306, 0.648131787776947]",0.648131787776947
00005961.npy,1,1,"[-0.36063194274902344, 0.23477163910865784]","[0.35539597272872925, 0.644603967666626]",0.644603967666626
00004096.npy,1,1,"[-0.7312585115432739, 0.01744823157787323]","[0.32110315561294556, 0.6788968443870544]",0.6788968443870544
00017646.npy,0,1,"[-0.1340034008026123, 0.13196933269500732]","[0.4338960647583008, 0.5661039352416992]",0.5661039352416992
00008396.npy,1,1,"[0.14489006996154785, 0.24527060985565186]","[0.4749259352684021, 0.5250741243362427]",0.5250741243362427
00037267.npy,1,1,"[-0.33732303977012634, -0.13128215074539185]","[0.44867122173309326, 0.551328718662262]",0.551328718662262
00030704.npy,1,1,"[-0.23944485187530518, 0.1290203034877777]","[0.40891194343566895, 0.591088056564331]",0.591088056564331
00031074.npy,1,1,"[-0.23375263810157776, 0.1923014521598816]","[0.3950689733028412, 0.6049309968948364]",0.6049309968948364
00055763.npy,0,1,"[-0.4772859215736389, -0.06625624001026154]","[0.39866527915000916, 0.6013347506523132]",0.6013347506523132
00019902.npy,1,1,"[0.001330152153968811, 0.059272244572639465]","[0.48551854491233826, 0.5144814848899841]",0.5144814848899841
00034807.npy,0,1,"[-0.14495131373405457, 0.3581424057483673]","[0.3768138885498047, 0.6231860518455505]",0.6231860518455505
00017832.npy,0,1,"[-0.2771899104118347, 0.34030571579933167]","[0.3503512740135193, 0.6496487855911255]",0.6496487855911255
00030758.npy,1,1,"[-0.29103267192840576, -0.04489807039499283]","[0.43877512216567993, 0.5612248778343201]",0.5612248778343201
00031142.npy,0,1,"[-0.2825267016887665, 0.25138914585113525]","[0.3696040213108063, 0.6303959488868713]",0.6303959488868713
