crop_file,true_label,pred_label,logits,softmax,goodness
00014421.npy,0,1,"[-0.30793148279190063, -0.14806483685970306]","[0.46011823415756226, 0.5398817658424377]",0.5398817658424377
00040715.npy,0,1,"[0.1308056265115738, 0.30174630880355835]","[0.4573685824871063, 0.5426314473152161]",0.5426314473152161
00068650.npy,1,1,"[0.06234809756278992, 0.13015298545360565]","[0.4830552637577057, 0.5169447064399719]",0.5169447064399719
00030450.npy,1,1,"[-0.2470879852771759, 0.1607789844274521]","[0.3994236886501312, 0.6005762815475464]",0.6005762815475464
00014106.npy,0,1,"[-0.30243492126464844, -0.17481404542922974]","[0.4681380093097687, 0.5318619608879089]",0.5318619608879089
00012252.npy,1,1,"[-0.03121539205312729, 0.6488446593284607]","[0.33624789118766785, 0.6637520790100098]",0.6637520790100098
00030590.npy,0,1,"[-0.01652456447482109, 0.31971579790115356]","[0.4167230427265167, 0.5832769870758057]",0.5832769870758057
00033346.npy,1,1,"[-0.2917526662349701, 0.31029972434043884]","[0.3538742959499359, 0.6461257338523865]",0.6461257338523865
00032690.npy,1,1,"[-0.1280433088541031, 0.0287791658192873]","[0.4608745276927948, 0.5391255021095276]",0.5391255021095276
00037692.npy,1,1,"[-0.7591930031776428, -0.05815178155899048]","[0.3315814435482025, 0.6684185862541199]",0.6684185862541199
00062776.npy,0,0,"[0.05711863562464714, 0.028376339003443718]","[0.5071851015090942, 0.49281495809555054]",0.49281495809555054
00010715.npy,0,1,"[-0.23981799185276031, 0.1607487052679062]","[0.40117621421813965, 0.5988238453865051]",0.5988238453865051
00064958.npy,1,1,"[-0.27834662795066833, 0.22989924252033234]","[0.3756048381328583, 0.6243951916694641]",0.6243951916694641
00043280.npy,1,1,"[0.09746299684047699, 0.4474775493144989]","[0.41337889432907104, 0.586621105670929]",0.586621105670929
00063918.npy,1,1,"[-0.0229744054377079, 0.03155137598514557]","[0.4863719344139099, 0.5136280655860901]",0.5136280655860901
00065091.npy,0,1,"[-0.12539410591125488, 0.5153318047523499]","[0.34508243203163147, 0.6549175381660461]",0.6549175381660461
00034959.npy,0,1,"[-0.44008567929267883, -0.07120227068662643]","[0.4088108539581299, 0.5911891460418701]",0.5911891460418701
00058598.npy,0,1,"[-0.10627075284719467, 0.10275423526763916]","[0.4479331970214844, 0.5520668029785156]",0.5520668029785156
00055250.npy,1,1,"[0.03004356101155281, 0.20417296886444092]","[0.4565773010253906, 0.5434226989746094]",0.5434226989746094
